ID	m/z	Ion mode	Retention time (min)	SnF2-1	SnF2-2	SnF2-3	NaF-1	NaF-2	NaF-3	control-1	control-2	control-3	Compound ID	Adducts	Formula	Score	Fragmentation Score	¦¤ppm	Metabolites
3.87_414.2186m/z	414.2186199	pos	3.869633333	230.548822	198.8434399	215.5318404	210.4801769	250.4469236	268.5888943	284.7469039	241.2270647	249.761331	HMDB0031680	M+K	C41H78O10	31.5	0	4.09682801	"1-O-beta-D-Glucopyranosyl-2,3-di-O-palmitoylglycerol"
9.56_527.3363m/z	527.336322	neg	9.562183333	113.8717434	265.6423212	184.2082209	167.0391027	184.6369455	211.9908562	142.2837384	171.4823953	171.1447211	HMDB0031689	M-H	C17H32O10	39.7	5.27	1.263516067	1-Hexanol arabinosylglucoside
1.13_769.1980m/z	769.1979812	neg	1.132933333	39.02232747	43.56629211	46.20269722	33.040083	45.01707555	42.97607115	17.47230469	43.49594362	35.92861352	HMDB0031690	2M-H	C17H30O10	37.8	0	-1.236326481	cis-3-Hexenyl b-primeveroside
4.07_453.2705m/z	453.270466	neg	4.06695	1927.083938	1866.377801	2028.387358	1980.821734	1616.298513	2030.275703	2229.523561	2112.675898	2161.155365	HMDB0031694	M-H	C14H26O8	38.6	0	-1.033707342	Butyl (S)-3-hydroxybutyrate glucoside
8.83_604.3879m/z	604.3878503	pos	8.829	18570.81682	19304.25416	18906.36375	17820.02926	18331.09615	18454.82301	17991.27473	17769.46592	18155.89995	HMDB0031716	2M+H	C4H10OS	38.1	0	0.311024294	3-(Methylthio)-1-propanol
4.10_651.3703m/z	651.3702874	neg	4.10095	1810.919045	1701.398013	1947.649434	1860.839967	1677.175258	1827.179965	1915.790385	1856.487141	1910.260287	HMDB0031717	2M-H	C6H12O2S	37	0	-2.799635517	3-(Methylthio)propyl acetate
7.18_414.3205m/z	414.3204775	pos	7.1823	183.462963	169.0235593	178.8777563	184.3315299	171.466674	159.8704157	159.475465	155.9543362	151.4788002	HMDB0031722	2M-H	C11H14O5	37.1	0	1.931407563	"3,4,5-Trimethoxyphenyl acetate"
5.92_383.1759m/z	383.1758514	neg	5.9227	34.27054298	32.43356488	54.54855582	50.22391898	56.37345888	56.2039384	42.8117534	43.30231659	47.15709447	HMDB0031735	2M+H	C7H8O3	38	0	-1.486216614	Ethyl maltol
1.68_265.1192m/z	265.1192007	neg	1.678566667	184.9909041	153.5752617	173.862286	201.523794	191.3554457	191.2988681	160.7623939	173.8532352	163.7978022	HMDB0031736	2M+Na	C15H20O	36.7	0	4.381192725	2-Hexyl-3-phenyl-2-propenal
1.11_355.2080m/z	355.208015	pos	1.114416667	66.14833462	79.83145751	73.78263336	70.16465546	69.53868149	66.75722573	63.04401327	58.42518687	56.13077123	HMDB0031740	M+NH4	C13H22O3	36.6	0	-2.677861208	Methyl dihydrojasmonate
11.19_945.6388m/z	945.6388227	neg	11.1871	181.8770273	83.58162716	124.6578948	159.8295257	129.6332182	149.5309041	107.1701339	109.6991566	149.6026296	HMDB0031746	M+H-2H2O	C27H20O18	35.7	0	3.946697041	Vescalin
10.22_636.1699m/z	636.1698667	neg	10.22415	7.284026979	11.68747313	11.80173553	12.47141459	14.58152284	15.91914767	13.53462289	14.73479685	9.531111217	HMDB0031751	M-H2O-H	C34H36N2O6	30.6	0	-0.12557863	y-Morphine
1.83_229.1183m/z	229.1183313	pos	1.83235	897.8084895	1352.523242	976.1486165	986.3580058	1158.149299	1008.755366	935.050794	959.5346459	977.9932863	HMDB0031752	2M+H	C18H22O5	44.6	27.2	-0.92799757	"(S,E)-Zearalenone"
10.53_494.3477m/z	494.3477122	pos	10.5287	808.1934561	378.5443044	634.5117103	357.455843	229.1526028	343.8549149	265.3594324	285.7057416	246.8113714	HMDB0031754	M+H	C22H23NO4	39.2	7.27	-1.26954561	Nequinate
1.87_350.1635m/z	350.1635354	neg	1.868566667	216.013968	202.0829932	217.1453852	211.7940719	203.3177366	228.1343681	240.6337056	234.6233193	256.1143207	HMDB0031768	M-H	C13H21O3PS	35.8	0	2.310143561	Iprobenfos
5.42_525.1453m/z	525.1453352	neg	5.41905	43.92594487	105.5402599	46.75348924	38.47544615	42.49426474	38.58681725	28.68815096	34.78925128	36.75389111	HMDB0031769	M+NH4	C9H9N3O2	37.8	0	0.425956273	Carbendazim
1.13_753.2226m/z	753.2225586	neg	1.132933333	129.0115698	166.3764225	129.8736031	109.7982174	127.0935391	138.4565015	136.4135347	163.9065411	117.3183166	HMDB0031774	M-H	C42H66O15	35.9	0	0.215472218	Lucyoside J
1.12_497.2542m/z	497.2541774	neg	1.120433333	56.47355942	54.85645024	70.32441337	71.868149	58.78647565	60.42358557	81.51727866	72.09981688	76.14953995	HMDB0031782	2M-H	C11H15NO2S	37.6	0	4.690560439	Ethiofencarb
3.59_793.4332m/z	793.4332123	pos	3.588733333	5992.844115	6094.276217	5977.187168	6019.07979	6708.827466	6102.374342	6093.531808	6221.692783	6375.647973	HMDB0031802	M-H	C15H21NO4	36.7	0	-1.065419595	(+)-Metalaxyl
5.35_390.3565m/z	390.3565171	pos	5.354483333	492.8883498	1624.038303	460.4549476	468.1260206	578.2960094	583.060345	464.6038954	583.7573193	499.6175742	HMDB0031812	2M+K	C15H13N3O3S	38.5	0	0.533206991	Oxfendazole
6.78_561.3772m/z	561.3772028	pos	6.7766	9631.008998	9161.260665	9758.967015	9703.679817	8863.855348	8952.803396	8828.813147	9338.668187	9034.17987	HMDB0031821	2M+K	C16H16	39.1	0	-0.288681759	"1,2-Diphenylcyclobutane"
15.48_857.5181m/z	857.518079	neg	15.48038333	18.64932873	86.72820892	21.7309801	0	4.621892266	4.841033995	328.3206843	145.6987794	154.1863815	HMDB0031826	M-H	C39H62NO16+	33.3	0	-1.239806774	Fumonisin FP1
8.59_757.1533m/z	757.1532718	pos	8.59205	2680.661264	3675.432424	3202.957574	3028.885458	2970.795552	3188.00969	3272.279223	3439.918062	3402.96867	HMDB0031836	M+Na	C45H74O18	33	0	1.54959449	Asparagoside D
9.50_696.4783m/z	696.4783469	pos	9.4975	888.7292749	909.9009794	825.989986	943.5705365	839.9224705	726.6957211	924.627909	913.5486052	745.9843369	HMDB0031839	M+H	C41H70O13	34.5	0.406	0.011979717	Ginsenoside F5
2.96_328.1866m/z	328.1865734	pos	2.9574	832.830314	823.3878823	787.0301301	757.7378935	946.603853	1081.737452	841.3812564	903.4670327	1040.465836	HMDB0031846	M+NH4	C13H22O	36.8	0	-2.334110712	Geranylacetone
4.48_450.2583m/z	450.2582541	pos	4.484983333	123.9362746	284.3771898	164.8395581	185.2132995	224.8436236	203.992764	177.4213119	150.0533293	141.4185879	HMDB0031855	M-H	C13H16O	37.3	0	0.301346066	5-Methyl-2-phenyl-2-hexenal
1.14_439.1309m/z	439.1308697	neg	1.144266667	25.03776707	15.94343444	28.85451726	30.02520374	17.73165027	21.46208191	31.20392334	22.79881009	33.62062735	HMDB0031870	M-H	C11H18N2O6S	38.7	13.2	-1.6640349	gamma-Glutamyl-S-(1-propenyl)cysteine sulfoxide
6.15_709.1238m/z	709.1237957	pos	6.148066667	2679.583497	2599.786712	2745.439062	2787.176329	2567.163395	2470.459681	2448.435666	2376.853999	2421.215947	HMDB0031873	2M+Na	C19H20O	39.1	1.68	0.202510712	"1,7-Diphenyl-4-hepten-3-one"
4.64_228.2318m/z	228.2317997	pos	4.636766667	115.3891044	311.0455631	160.7897378	139.3733533	189.7658498	181.8523552	91.48122814	144.2739758	133.9341028	HMDB0031876	2M-H	C11H20O6	37.4	0	0.43974434	Prenyl glucoside
10.10_331.2643m/z	331.2643365	neg	10.09631667	97.55474767	78.36810062	88.71445343	92.17052001	69.28152154	86.56578408	50.41851357	55.04911391	65.58897585	HMDB0031880	M-H	C45H76O21	35	20	-2.580243134	Ampeloside Bf2
4.82_299.1970m/z	299.1969713	neg	4.82325	71.4373991	56.6443709	77.50963409	83.27401433	76.98097749	83.50262728	82.20084079	83.47731862	77.59437443	HMDB0031885	2M+FA-H	C15H28O5	40.8	21.3	-1.016634703	6-Hydroxypentadecanedioic acid
1.20_258.1824m/z	258.1824371	neg	1.2036	18.51536181	22.38187469	29.8133623	18.03246096	11.54637083	28.43726794	28.0513068	24.04716568	15.5500749	HMDB0031886	M+Na	C37H66O6	36.8	7.94	-3.951339012	Rollidecin D
1.25_388.1199m/z	388.119928	neg	1.251766667	427.2787621	540.804741	449.0321976	442.3406854	478.9882821	450.7626836	383.1205073	398.0812277	422.6068956	HMDB0031890	2M-H	C8H15NS	38.5	3.3	-4.865327373	7-(Methylthio)heptanenitrile
5.14_228.2688m/z	228.2688317	pos	5.135683333	96.89132794	194.5649724	24.2334525	46.08251953	0	45.20165988	0	56.97265106	14.89545546	HMDB0031897	M+NH4	C12H22O6	36.8	0	-1.878316811	Phaseolic acid
9.36_827.5059m/z	827.5058893	pos	9.35725	614.0841897	929.288655	942.0781734	1142.768076	1135.67178	1255.966999	1299.832885	1445.756529	1437.76954	HMDB0031899	M+K	C44H32O22	31.2	0	2.389487638	Theacitrin C
9.25_462.2972n	942.6282821	pos	9.2521	23577.00632	21751.04197	22037.07748	22814.43553	22634.81445	23483.03769	24111.99384	24092.74697	23212.99928	HMDB0031919	M+H-2H2O	C33H38N2O5	35.8	0	-1.08605451	Chaetoglobosin N
4.12_612.3540m/z	612.3540452	pos	4.12035	12253.10294	11425.25656	11799.53474	12762.66876	13617.20477	13681.36688	13631.63744	13812.90495	13719.56523	HMDB0031923	M+NH4	C20H40O4	45.6	31.8	-2.421723625	"10,20-Dihydroxyeicosanoic acid"
6.32_235.1690m/z	235.1689737	pos	6.3195	461.2384845	1103.081219	717.9213025	527.4524249	710.9517954	765.4765902	905.9353312	625.7948291	744.3409353	HMDB0031925	M+NH4	C15H16O3	44.1	29.9	-2.567168861	5-Hydroxy-2-(5-methyl-1-oxo-4-hexenyl)benzofuran
6.16_680.1079m/z	680.1079246	pos	6.159233333	3471.200199	2834.770823	3300.788699	3328.571357	2895.659756	2943.303508	3025.764244	3086.675691	2864.238298	HMDB0031935	M+NH4	C25H42O11	36.2	0	-0.589394682	Blumenol C O-[rhamnosyl-(1->6)-glucoside]
6.94_500.2770m/z	500.2770304	neg	6.941983333	182.0814998	129.6849078	173.8762191	201.4101393	174.8985197	190.1580563	201.7487938	212.1750871	189.2577173	HMDB0031944	2M-H	C16H23NO6S	37.7	0	-1.977244389	Niazimicin A
1.68_360.1060m/z	360.1059524	pos	1.677216667	93.82806489	30.05255875	43.30723905	61.66479396	32.83755172	48.37677459	84.10235678	70.24529318	78.74612781	HMDB0031947	M-H2O-H	C17H23NO8	35.9	0	2.035619287	Niazicinin A
6.23_328.2841m/z	328.2840915	pos	6.234483333	67.51324034	234.6856411	63.65418145	126.4689816	107.6871373	67.32468201	45.66852436	33.49836032	43.59662842	HMDB0031958	M+NH4	C26H34O6	43.6	25.6	-3.536248613	3-O-Acetylepisamarcandin
6.07_165.0543m/z	165.0543106	pos	6.0731	54.6857623	232.4958127	99.70098161	214.578998	89.10237864	151.4124732	43.2020928	59.74648552	79.21460732	HMDB0031964	2M-H	C22H34O6	37.2	0	-2.520457797	"(3b,6b,8b,12a)-8,12-Epoxy-7(11)-eremophilene-6-angeloyloxy-8,12-dimethoxy-3-ol"
8.28_660.3873m/z	660.387282	neg	8.27675	102.3624912	77.18733543	110.6843452	102.1723203	93.13289687	102.581727	122.9430868	116.4960771	118.5836858	HMDB0031966	M+NH4	C36H36N2O5	37.1	0	-2.045155727	Lansimide 2
10.54_482.3503m/z	482.3503166	pos	10.5389	236.372946	0	60.49573523	8.455291748	0	26.89082835	27.67134309	0	0	HMDB0031968	M-H2O-H	C31H29O13+	35.6	0	2.283703694	Malvidin 3-glucoside-4-vinylphenol
2.08_875.4246m/z	875.4246028	neg	2.081383333	100.6669482	171.2345341	133.0209905	111.0083529	108.3294715	92.92346718	94.93095057	112.2973072	98.93324671	HMDB0031978	M-H2O-H	C25H30O3	37.8	0	-4.576624744	"Methyl (9Z)-6'-oxo-6,6'-diapo-6-carotenoate"
3.77_843.4266m/z	843.4266298	neg	3.774966667	499.1842978	521.5192681	462.5251308	493.3319788	346.8062454	544.3697356	490.9703735	493.0218677	390.3891725	HMDB0031979	M+Na	C23H28O3	34.6	0	-3.745923437	"Methyl (9Z)-8'-oxo-6,8'-diapo-6-carotenoate"
1.70_759.3865m/z	759.3865053	pos	1.699966667	251.2230552	195.1442908	197.5496034	344.8004459	220.813169	229.3271885	251.3809438	299.3017294	258.5985075	HMDB0031983	M+K	C39H73NO9	37.8	6.34	-1.244197812	Lucyobroside
5.27_347.1988m/z	347.1988396	neg	5.269233333	100.6452512	63.09881688	96.22945177	96.68619204	65.04191977	98.55842277	107.5289051	131.4257666	104.6651411	HMDB0032010	2M+FA-H	C20H28O5	36.9	0.797	-3.853429285	Gibberellin A110
4.09_575.0104m/z	575.0104361	pos	4.086733333	3400.182738	3539.189473	3346.726533	3234.541346	3319.23164	2861.375685	2833.145362	2816.993905	2874.375817	HMDB0032033	M+H	C22H39NO	35.5	0	-1.824287506	"2,4,12-Octadecatrienoic acid isobutylamide"
1.46_195.0763m/z	195.0762804	pos	1.457433333	629.4919828	719.2315002	602.0968934	712.3945734	778.0128007	664.9951125	687.8146292	711.1696892	700.6577661	HMDB0032055	2M-H	C8H11N3O3	39.9	9.64	-3.638390338	N-Acetylhistidine
7.66_839.5259m/z	839.5259089	pos	7.660283333	5017.665728	4147.82459	5045.280094	5352.904206	5257.9498	5748.537453	6285.87053	6631.596586	6355.953182	HMDB0032056	M-H2O-H	C17H16O3	37.4	0	-3.386610836	Eugenyl benzoate
7.29_933.0983m/z	933.0982914	pos	7.290583333	581.1710187	460.9219731	606.9868608	544.5889883	404.5600292	493.0243408	461.570301	568.6302558	510.2410421	HMDB0032068	M+H	C47H80O19	31.8	0	3.125631239	Notoginsenoside H
2.16_855.3885m/z	855.3885455	pos	2.160716667	4387.255746	4498.374979	4345.12276	4566.025231	4722.829004	4441.268283	4392.259857	4461.509907	4330.978039	HMDB0032078	2M-H	C14H14O	39.4	0	1.130494856	Dibenzyl ether
7.53_694.4476m/z	694.4476413	pos	7.531416667	5339.244399	5552.487159	5867.206969	5407.761613	4767.831358	5215.888683	5042.826485	5437.44566	5485.541821	HMDB0032084	M+K	C29H46O2	34.7	2.26	1.003906312	"29-Norcycloartane-3,24-dione"
2.98_480.2427m/z	480.2426912	neg	2.977516667	35.21930362	43.56892833	24.56045898	30.9495148	46.65168965	42.19641658	16.77219084	51.89327826	61.08604339	HMDB0032086	M+Na	C35H64O9	33	0	-1.460871219	Muricoreacin
3.45_578.3222m/z	578.3221745	pos	3.44735	3244.833228	3354.783751	3227.817599	3316.517757	3240.298937	3510.604377	3435.965078	3288.233969	3551.638325	HMDB0032099	2M-H	C24H36O6	38.1	0	-0.651507272	"Dimethyl 3-methoxy-4-oxo-5-(8,11,14-pentadecatrienyl)-2-hexenedioate"
1.21_219.0813m/z	219.0812832	neg	1.214933333	68.32675842	62.92423279	77.25974665	68.37587407	66.57287198	56.78201207	69.42072998	71.8152402	67.70742942	HMDB0032111	M-H	C31H46O4	38.3	0	-2.342317112	Adlupone
5.19_309.2068m/z	309.2067747	neg	5.185733333	922.2154968	640.8363378	1035.151569	1060.277501	895.9504531	872.4420094	949.9145204	977.2894908	956.7924092	HMDB0032116	M-H	C14H18O4	42	25.4	0.440183167	Helinorbisabone
3.12_334.1805m/z	334.1804688	pos	3.12145	178.2310178	262.0922464	229.0720448	219.8686208	254.0483081	246.7883214	196.1955587	241.9540885	215.1298718	HMDB0032147	M+H	C20H36O	37.3	0	-2.815289148	Geranylcitronellol
8.10_548.8712m/z	548.8712354	pos	8.1014	227.9279702	183.212427	221.7900569	210.6111512	163.061851	143.8226002	145.9896097	140.6815022	152.875111	HMDB0032197	M-H	C14H26O11	38.1	10.5	3.10888048	"Cellulose, microcrystalline"
1.10_249.1344m/z	249.1344215	pos	1.104033333	57.02934005	60.29859543	48.65944924	54.61245856	68.25943105	61.5308766	57.46716474	59.89345312	60.53303173	HMDB0032200	2M-H	C9H16O4	39.3	3.27	-1.099600547	"cis- and trans-Ethyl 2,4-dimethyl-1,3-dioxolane-2-acetate"
8.86_399.2740m/z	399.2740339	neg	8.862883333	36.75388214	33.67498179	37.78454273	38.41046398	31.03725005	37.15395998	40.98695802	35.1302296	35.30471102	HMDB0032201	2M+FA-H	C10H19NS	36.9	0	-0.414974965	cis- and trans-5-Ethyl-4-methyl-2-(2-butyl)-thiazoline
1.25_212.0569m/z	212.0568973	neg	1.251766667	199.3861451	176.3093181	195.319575	208.7362096	221.1245794	178.226862	164.4944932	194.3986706	167.2070026	HMDB0032215	M+NH4	C14H24O	37.1	0	0.27536766	2-Decylfuran
3.59_958.4996m/z	958.4995833	pos	3.588733333	12519.1604	11309.19556	12737.78398	12717.06234	13405.3646	13203.87382	13101.6427	13188.826	12434.37103	HMDB0032216	2M-H	C14H22ClNO	34.5	0	-1.634531339	Diethylenetriamine crosslinked with epichlorohydrin
9.69_727.3671m/z	727.3670591	neg	9.685166667	476.3125492	305.196778	404.1792214	429.6025805	351.7193672	411.0034547	492.3625329	489.9882489	443.4695166	HMDB0032223	2M-H	C14H26O4S	37	0	4.028149415	Diisopentyl thiomalate
2.93_331.1507m/z	331.1506722	neg	2.92985	7.726327075	15.8767598	22.53624321	25.82007022	14.89850558	12.61410522	10.61118813	31.48217291	25.82611224	HMDB0032224	M-H	C18H21N3O4	35.9	0	-0.825443147	"N1-(2,4-Dimethoxybenzyl)-n2-(2-(pyridin-2-yl) ethyl)oxalamide"
6.27_576.2033m/z	576.2032709	neg	6.26835	42.7983397	0	36.51583172	52.7142773	26.86133872	35.4378351	15.28859809	45.95807333	41.62022037	HMDB0032235	M+H	C12H22O2	40.5	15.5	-0.367170759	"2,6-Dimethyl-5-heptenal propyleneglycol acetal"
8.44_770.4966m/z	770.4966202	neg	8.436233333	389.4960246	253.0627542	324.3941106	334.8024154	314.3809772	305.9296416	356.3642065	349.0956418	329.5073243	HMDB0032236	2M+FA-H	C12H24	39.2	0	-2.577750463	"(+/-)-N,N-Dimethyl menthyl succinamide"
6.28_785.0823m/z	785.0822809	neg	6.279166667	2616.832487	4870.693287	3532.906077	3025.795668	3250.820294	3689.382113	3522.817154	2874.443479	2752.846336	HMDB0032255	M-H2O-H	C15H27NO3	37.5	0	-0.118753373	N-[(Ethoxycarbonyl)methyl)-p-menthane-3-carboxamide
7.89_499.3052m/z	499.3051538	neg	7.890266667	27.06370539	54.27111802	51.51438751	35.66762186	50.63261983	50.9271651	11.05778748	20.6231008	17.84807769	HMDB0032277	2M-H	C6H14OS	38.6	0	1.185720851	(+/-)-3-(Ethylthio)butanol
7.20_733.4182m/z	733.4181838	neg	7.197633333	25.38265996	97.478455	17.60550117	21.69341231	38.73609645	20.37412053	36.5556162	21.4825774	30.92884251	HMDB0032297	2M+K	C13H26O5	39.5	1.48	0.658807904	Glyceryl 5-hydroxydecanoate
14.73_643.4872m/z	643.4871705	pos	14.72668333	18.54833218	3556.223894	926.3411828	916.0369572	833.1363021	787.1371633	853.0770233	1184.089535	1692.883423	HMDB0032303	M+H	C7H16S	36.8	0	-3.267432365	2-Heptanethiol
10.94_754.5026m/z	754.5025644	neg	10.93628333	3090.01199	2068.63849	3000.798177	2911.151897	2580.512189	2884.962524	2976.930362	3179.438105	2992.812175	HMDB0032305	M-H	C15H21NO3	39.7	2.89	-0.537269611	"N-(Heptan-4-yl)benzo[d][1,3]dioxole-5-carboxamide"
2.54_363.1413m/z	363.1413243	pos	2.542866667	33.74870366	251.3829928	79.52792816	92.05917771	364.0980255	142.4567111	128.2327796	40.88263084	84.12704558	HMDB0032311	M+H-2H2O	C8H12O2	38.1	0	0.752978329	"2,4-Hexadienyl acetate"
4.92_158.0938n	361.2052366	neg	4.92425	94.22121244	56.92281645	88.92472034	99.92020682	92.49108394	103.0337163	82.11144957	91.40855887	78.10528284	HMDB0032316	M+Na	C18H38O2	39.5	4.31	4.133892739	Hexanal dihexyl acetal
1.48_125.0353m/z	125.0353226	neg	1.47575	53.24744645	56.24006034	54.89757246	49.37209479	61.26397373	49.90442634	41.02900053	48.49944607	41.88905575	HMDB0032323	M+H	C6H15N	38	0	-2.664941145	Hexylamine
2.70_403.1754m/z	403.1753595	pos	2.696033333	1081.565738	1636.733408	1417.857665	1246.137412	1313.170577	1137.020837	1209.878134	1260.769378	1343.121259	HMDB0032325	2M+NH4	C11H22O2	38.6	2.55	-3.406625431	"2-Hexyl-4,5-dimethyl-1,3-dioxolane"
3.35_514.2854m/z	514.2854381	pos	3.349083333	17432.34075	19826.04682	17846.43935	18258.18331	18883.05842	19455.22886	19537.59042	18397.92976	18713.34714	HMDB0032332	2M+FA-H	C4H8N2O4	38.3	0.233	2.216537927	Hydroxylated lecithin
4.56_201.1495m/z	201.149516	neg	4.5631	8.685715353	8.415095998	27.98536733	14.47064422	11.16482047	9.470291078	17.06807724	9.938528048	10.63300689	HMDB0032341	2M-H	C6H11NS	37.3	0	-1.856581921	Isoamyl isothiocyanate
4.56_383.0081m/z	383.0080628	neg	4.5631	60.05607972	103.9500757	51.91349346	51.21592493	137.0768743	60.54502334	64.56089035	68.2565763	62.4982741	HMDB0032346	2M+FA-H	C9H18O2S	37.3	0	-2.583029058	(+/-)-Isobutyl 3-methylthiobutyrate
8.39_312.2541m/z	312.2541466	neg	8.389733333	13.31183858	18.95841416	17.51009487	23.27189443	19.36821225	17.09523007	19.63479716	19.07602806	19.77223052	HMDB0032353	2M+Na	C10H18O7	37.2	0	1.888780192	Isopropyl citrate
5.89_385.1683m/z	385.1682533	neg	5.887033333	186.8447457	119.4481892	173.0062045	187.735657	169.7444871	172.0187328	184.5528038	181.2265318	174.598304	HMDB0032373	2M-H	C5H12OS	37.7	0	0.85423155	3-Mercapto-2-methyl-1-butanol
2.15_116.0504m/z	116.0503671	neg	2.150883333	23.89975697	37.25776378	32.1399984	30.13342932	28.39853412	29.1046257	35.79537708	19.77996546	26.26613733	HMDB0032378	2M+FA-H	C8H16O2S	37.6	0	-0.254594869	Methionyl butyrate
8.19_969.6108m/z	969.6108196	pos	8.187783333	250.6887587	131.8299068	243.0533387	178.8640271	252.6710954	358.0372005	232.5464518	193.6569663	256.098479	HMDB0032380	2M+FA-H	C8H18OS	37.3	0	-0.033381994	(S1)-Methoxy-3-heptanethiol
6.25_502.2908m/z	502.290774	pos	6.245733333	72.58829612	63.83730468	81.9360896	116.5765402	94.84645162	114.9610323	117.2313329	90.45259298	108.3616723	HMDB0032386	M-H	C20H38O7S	39.7	6.89	-3.062487314	2-Methylacetophenone
1.78_148.0519n	166.0857591	pos	1.777433333	81768.43775	105494.9579	86588.66101	87712.94878	95051.78084	92836.06366	89411.40618	89211.20373	93149.25284	HMDB0032394	2M-H	C10H8O2	42.9	28.7	2.974063983	6-Methylcoumarin
11.32_680.4995n	698.5333587	pos	11.31738333	22641.74154	13392.35179	16566.88457	17644.98137	15879.38729	17318.30903	17996.06793	15778.08048	14140.86833	HMDB0032417	M-H	C14H28O3	41.8	14.2	0.744585843	"3-(L-Menthoxy)-2-methylpropane-1,2-diol"
1.13_611.2129m/z	611.2129034	neg	1.132933333	32.74907973	38.28993975	44.01445508	17.55055045	34.63323934	43.52546589	39.573743	44.31522045	41.23504712	HMDB0032418	M+Na	C10H15NO2S	38.9	0	-1.68769917	2-(4-Methyl-5-thiazolyl)ethyl butanoate
3.03_183.0887m/z	183.0886767	pos	3.03415	722.3884407	84.07979638	767.9308127	773.6072341	107.5518978	78.73718099	415.5818025	365.5048908	560.7220723	HMDB0032420	2M+NH4	C7H9NO2S	36.5	0	3.881683738	2-(4-Methyl-5-thiazolyl)ethyl formate
8.79_613.3877m/z	613.387721	pos	8.78825	29545.90306	24438.6378	29207.96374	30688.7761	33560.51596	36477.79714	39156.31491	39313.15213	37642.09838	HMDB0032421	2M+K	C12H19NO2S	35.8	0	4.153783174	2-(4-Methyl-5-thiazolyl)ethyl hexanoate
5.43_334.0303m/z	334.0303393	neg	5.431716667	3.89407955	51.23773196	5.435683762	3.224658047	4.704312706	8.882063769	19.86623117	30.54063415	11.8253836	HMDB0032423	2M-H	C14H23NO2S	35.3	0	-3.763146937	2-(4-Methyl-5-thiazolyl)ethyl octanoate
1.72_308.1709m/z	308.1709221	pos	1.72275	1041.880307	954.4931722	1228.302004	1235.823316	1165.981823	1123.124676	1229.196209	1216.825049	1229.910209	HMDB0032443	M-H	C11H22O3	37.5	0	-0.505104802	3-Hydroxynonyl acetate
1.63_251.1037m/z	251.1037123	neg	1.6304	164.5419603	196.6117552	190.5009882	168.8248634	223.6980751	190.1600733	194.776992	172.778613	182.1655529	HMDB0032449	2M+FA-H	C8H16	39.6	0	0.232778834	1-Octene
5.50_281.1379m/z	281.1379211	pos	5.498266667	569.2805167	753.6405536	758.2274813	1337.428724	991.5471752	760.836982	847.2655739	623.5008947	733.2006687	HMDB0032453	2M+FA-H	C11H20O2	40.3	8.3	-3.731381208	cis-3-Octenyl propionate
15.47_109.0039m/z	109.0038582	neg	15.46988333	118.9741777	127.5471662	115.3710551	126.6835831	137.213354	97.72094139	117.3708284	115.7325848	119.524467	HMDB0032457	2M+FA-H	C5H12S	37.8	0	0.748390741	1-Pentanethiol
3.95_523.3120m/z	523.3119671	pos	3.946766667	2287.020294	2482.473043	2164.29971	2009.173158	2180.179492	2013.719715	1954.786798	1876.329875	2020.067617	HMDB0032496	2M-H	C11H16O5	38	0	-4.628311401	Propyl propane thiosulfonate
8.52_763.4259m/z	763.4258544	pos	8.519016667	508.4803312	234.0654196	474.3276545	508.6493951	597.335739	736.7223129	895.8525433	966.3945521	764.232573	HMDB0032502	M+H-2H2O	C23H30O2	35.2	0	-1.323301323	Santalyl phenylacetate
4.36_545.2661m/z	545.2661014	pos	4.36075	169.1939228	189.4916675	183.8935426	194.2777399	242.8039452	202.788419	267.1504069	190.5214028	214.7797221	HMDB0032521	M-H	C24H44O7	37.2	0	-2.886525562	Stearyl citrate
2.09_251.1038m/z	251.1037529	neg	2.09255	154.4601486	201.0924424	154.8561409	154.7850157	176.5892857	217.7267779	129.1816418	108.4980288	129.2963356	HMDB0032525	M+NH4	C14H26O	55.9	96.8	-2.373457022	Tetradec-2-enal
2.08_365.1363m/z	365.1363304	neg	2.081383333	243.5419832	264.4752456	287.2293534	227.5327	368.3270862	251.8288876	309.9368757	318.628032	346.7971663	HMDB0032529	2M-H	C19H29N3O3S	32.8	0.114	0.469516236	"Thaumatin b, recombinant"
2.23_200.0468m/z	200.0468255	pos	2.226583333	2027.159919	2199.69787	1883.945166	2481.359791	2395.984053	2835.722359	2694.72452	2500.523535	3058.61914	HMDB0032531	M+NH4	C12H20O	41.3	10.1	0.09313434	2-trans-6-cis-Dodecadienal
9.85_523.3533m/z	523.3532677	pos	9.852783333	29923.35171	36182.3355	30417.76192	28210.92002	30790.95649	28838.52549	27536.27632	27816.1717	28767.36303	HMDB0032538	2M+K	C6H15NO3	38.1	0	-1.637717006	Triethanolamine
7.90_269.2121m/z	269.2120809	neg	7.900766667	43.16962383	38.9627035	42.95788806	42.2395372	38.31084571	30.6970492	37.26135638	33.56597248	34.96046995	HMDB0032540	M+NH4	C11H18O	42.6	28.1	-2.933574036	"2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde"
4.55_262.2372m/z	262.2371804	pos	4.554366667	999.7845982	3095.870886	1229.584429	1187.840283	1325.203446	1249.816846	1145.833252	1221.908747	1176.174997	HMDB0032549	M-H	C17H28O3S	45.4	30.2	-1.344768784	N-Undecylbenzenesulfonic acid
