ID	m/z	Ion mode	Retention time (min)	SnF2-1	SnF2-2	SnF2-3	NaF-1	NaF-2	NaF-3	control-1	control-2	control-3	Compound ID	Adducts	Formula	Score	Fragmentation Score	¦¤ppm	Metabolites
3.82_335.2097n	336.21699	pos	3.82265	521.1720231	637.9535916	464.6696948	550.2759731	612.4797128	460.5006874	518.7130459	500.3332357	602.9337482							
7.24_260.2142n	278.247652	pos	7.240366667	1031.120345	595.5233173	577.221711	677.3928766	280.2717147	551.1780327	2119.05804	728.7222193	662.9650043							
7.27_476.2990n	970.6284503	pos	7.272016667	72.2851285	77.8136772	100.6381277	97.86943355	127.8247613	92.47346335	27.39231999	82.90317203	86.47914983							
7.31_746.0481n	764.0825262	pos	7.314466667	391.0578717	264.7929311	344.3649056	250.4960382	393.0944308	255.5772959	207.5420809	381.5051994	180.742059							
3.82_343.1208n	687.2373433	pos	3.82265	150.1295532	226.3440948	146.6034084	259.8553513	274.0273565	211.8599748	238.3249401	250.1531102	200.479448							
7.35_975.1194n	976.1267216	pos	7.34585	448.3695857	417.2978058	456.2390449	427.1805467	484.5413178	437.3720063	104.7775958	307.7089369	323.9156636							
7.36_462.3014n	480.3352393	pos	7.356116667	229.9624822	164.0366019	150.6409914	106.8140632	69.25277811	115.8254497	322.7006789	111.3721881	152.2106972							
7.37_931.0937n	932.1009376	pos	7.36715	1573.58289	1509.597938	1519.178695	1675.417116	1892.830696	1719.579256	1056.247138	1546.355558	1561.742222							
7.38_867.5428n	868.5501171	pos	7.377533333	1393.592306	1749.965693	1712.441168	1788.310571	2083.053756	1959.481477	649.8459035	1735.011229	1633.548789							
7.39_889.5916n	854.5777586	pos	7.388383333	1214.00548	1079.161181	1049.01193	986.4531037	1060.462093	1012.537916	1628.029488	1128.728143	1098.063779							
7.38_440.2889n	898.6039544	pos	7.377533333	589.7644157	405.3468902	374.1828829	373.1859861	312.5486184	283.4752608	914.022134	451.8923289	420.3227809							
7.41_777.0017n	800.0225032	pos	7.409883333	8079.150935	8238.500046	8276.610615	8017.868077	8072.214634	7925.333011	7827.297721	7960.685457	8216.67039							
7.42_495.8333n	992.6709186	pos	7.420233333	144.0066155	126.8348216	175.1918336	203.3175095	238.0151257	218.1126947	104.9305853	135.9819052	148.3768151							
7.44_473.8191n	948.6439825	pos	7.441533333	265.6707201	295.5002134	340.7627059	351.4795174	430.2176504	374.3928886	203.7258791	280.9986035	323.6262014							
7.46_152.0824n	170.1172789	pos	7.463433333	299.973344	127.5159404	75.65613875	121.2989186	80.17774891	150.3733046	236.738922	169.7885368	114.4098758							
7.47_710.4606n	733.4818756	pos	7.474583333	8350.07791	8518.807821	8639.069342	8478.95952	8475.603667	8060.786622	14959.68746	8353.515339	8398.722496							
7.48_429.7931n	860.5921078	pos	7.484833333	750.991734	891.09802	890.6740272	868.7560965	1008.417483	925.5804754	696.3288938	820.0227211	929.0936296							
7.50_697.4904n	736.469683	pos	7.495833333	490.0604515	458.8978181	451.4915039	544.6428303	536.3152147	552.7791604	585.0523879	531.0863531	457.8540947							
7.50_488.2980n	994.6287763	pos	7.495833333	44.58610313	72.21152999	63.8178157	120.0264476	116.891246	101.62864	43.74950897	94.63607991	68.70506231							
7.46_170.0941n	188.127817	pos	7.463433333	188.6592454	102.2976409	43.36098826	73.55320418	51.1956063	105.2635299	181.5399301	123.7502721	65.68976363							
7.46_451.8059n	904.6177865	pos	7.463433333	498.268934	564.3124873	563.1711168	593.6501624	715.7094104	633.3773459	415.3866403	522.5093245	613.8139109							
7.55_463.3884n	502.3728999	pos	7.5491	1945.273472	1283.757394	1260.088223	960.2658812	651.5343049	815.685189	3598.398054	1436.983792	1213.340644							
7.45_757.5167n	780.4978014	pos	7.4532	5145.257514	4497.166851	4768.425632	4461.002804	3977.10047	4120.870994	8233.035164	5235.686204	4895.029312							
7.59_965.6126n	966.6198768	pos	7.591883333	4958.47435	5097.984621	4843.548248	5057.20847	5536.869504	5307.733371	3419.851273	4566.734399	4745.504806							
7.60_627.4084n	650.4252062	pos	7.602983333	6649.14171	6852.84752	6815.861811	6858.894614	6895.082747	6760.559353	6624.893717	6806.327909	6906.442901							
7.60_633.0597n	651.0937417	pos	7.602983333	2364.665038	2464.366028	2510.717976	2474.167372	2624.876509	2445.575871	2549.796523	2566.045166	2560.917937							
7.62_747.9619n	770.983111	pos	7.624283333	186.7167852	302.1383039	494.3888342	599.7613039	828.5870838	799.9062608	182.92422	674.1459016	682.7587734							
7.63_574.3663n	592.3923954	pos	7.634733333	2828.841016	2790.565893	2798.642604	2732.391204	2595.422942	2647.343295	2924.656937	2974.782621	2798.477401							
7.63_588.7007n	606.732905	pos	7.634733333	5429.20602	5629.859245	5470.998035	5331.424545	5410.052893	5345.513357	5664.967718	5572.474975	5597.856193							
7.66_816.5094n	834.5414515	pos	7.656216667	18100.15469	17939.51112	17550.49119	17491.54332	17720.22445	17505.25607	17665.63328	17537.68752	17964.36409							
7.71_814.0018n	815.009062	pos	7.709833333	402.588783	637.9839844	865.8853296	998.8885717	1249.820479	1239.695585	326.3543473	1079.273764	1070.896166							
7.70_789.5079n	812.5287419	pos	7.699166667	36742.45347	35844.40641	34983.32127	34330.40774	33917.38456	33498.6145	38922.17641	35131.63011	35348.8422							
7.68_573.6896n	591.7234063	pos	7.6781	5453.755377	5594.467145	5713.942377	5543.681009	5497.634808	5210.362795	6089.65116	5590.070813	5643.165608							
7.76_706.4449n	724.4756233	pos	7.762283333	11268.22499	11327.81134	11315.30189	10927.69549	11004.16195	10701.60118	14792.76164	11317.0525	11183.04235							
7.74_866.5474n	884.5812552	pos	7.740966667	2795.152166	2922.557981	2837.200654	2727.991467	2693.075341	2744.62546	2708.710466	2729.468393	2607.998506							
7.72_750.4708n	768.5023062	pos	7.7199	18520.41673	18163.91349	18301.7615	17606.05737	17420.89426	17560.52844	19502.06937	18087.26591	17873.45089							
7.75_737.9774n	702.9635744	pos	7.751916667	3716.36388	3762.009883	3745.422855	3656.26044	3773.699725	3724.440801	3638.576087	3792.157905	3661.248279							
7.80_706.9432n	724.9766386	pos	7.804966667	5204.807138	5301.821333	5258.864701	5060.18287	5038.238899	4910.32153	5333.361844	5386.946461	5276.364786							
7.68_559.0148n	577.0480747	pos	7.6781	4224.847128	4276.56678	4331.817581	4181.193604	4184.777843	3982.173521	4676.226273	4504.029336	4257.450854							
7.80_479.3214n	976.6753701	pos	7.804966667	653.5983708	701.3070435	766.1608287	726.9186977	830.976224	825.7953925	619.552893	701.5420521	647.4703122							
7.87_871.5583n	872.5655686	pos	7.869066667	2239.647469	2424.4139	2412.062931	2442.221075	2811.424611	2650.200419	1349.527103	2250.161333	2456.181355							
7.85_362.3029n	380.3371131	pos	7.847183333	299.8776444	262.0885426	169.3920138	173.1140526	141.2412688	136.9732182	517.3692412	278.6769048	215.2931866							
7.88_827.5322n	828.5394642	pos	7.880333333	3419.745918	3887.977042	3871.070796	3903.901687	4318.672713	4097.256664	2750.475297	3705.94757	3906.613585							
7.84_872.0603n	873.0676126	pos	7.836916667	833.5683869	936.9571589	1009.784633	979.8913121	1067.384192	1050.088307	486.2150612	1007.073366	961.7853525							
7.83_457.3092n	932.6493454	pos	7.825833333	833.8463721	896.4435843	925.7273401	838.0517989	1101.287772	994.15792	853.0726856	997.5268938	925.3412375							
7.99_696.4413n	697.4485316	pos	7.98725	610.2935907	784.2949999	942.4007654	1024.498783	1127.73386	1071.418248	2238.572747	715.3220281	875.2854723							
7.92_744.4687n	762.4997701	pos	7.923383333	1713.361143	1973.838012	2166.490134	2159.647636	2335.149901	2257.684185	3981.122615	1976.790158	2085.036087							
7.96_717.9683n	740.9880955	pos	7.9551	338.5756026	400.1218283	555.9215351	512.3092461	552.0787278	506.5023177	268.3996245	499.5227161	518.8964658							
7.96_644.4085n	609.3946364	pos	7.9551	416.6812126	430.0754929	463.4064992	467.7396142	586.6028597	511.0531346	243.3091241	370.4475353	475.1195857							
7.96_318.2922n	336.3258112	pos	7.9551	9560.054289	5547.788631	6482.204747	4205.082058	2421.849901	4633.048053	14791.8394	6633.575228	4370.238916							
7.96_555.3617n	556.36894	pos	7.9551	588.7558665	494.9851534	517.0278377	490.174481	516.6433921	468.2210822	426.2096227	484.1619694	472.4750524							
7.98_606.0581n	571.0442915	pos	7.976216667	1046.468657	1151.698967	1242.097302	1279.1647	1405.160521	1288.739267	884.491991	1247.334062	1383.093095							
7.99_635.4090n	600.3951951	pos	7.98725	3028.597255	3108.075919	3249.637856	3162.769899	3250.786569	3106.768812	2884.22961	3397.285228	3259.753354							
7.97_648.4195n	671.4396177	pos	7.96605	262.9842556	232.9029108	311.0710726	270.4753355	342.4728077	308.0256181	202.8981147	264.7659366	328.8461582							
7.98_615.7218n	616.7290546	pos	7.976216667	36.72300834	57.08432708	119.8589812	119.7917119	206.3628503	151.9803863	21.10806253	88.86172629	145.5759204							
7.99_970.6158n	971.623075	pos	7.98725	232.5484673	263.7875232	311.3663495	252.7090094	326.378282	282.9309529	59.37091339	168.4131833	231.5924477							
7.97_722.4560n	740.4870659	pos	7.96605	1114.333452	1090.443383	1592.173202	1601.20547	1506.788091	1676.952214	1889.41642	1560.401442	1579.820039							
7.63_899.5733n	900.580622	pos	7.634733333	16272.29411	16248.63271	16200.41805	15822.76272	16746.40651	16420.7762	14470.28237	15154.69514	15679.15908							
7.67_641.4848n	680.4476778	pos	7.66745	7394.130107	6651.273252	6415.369823	6363.710125	6173.361002	6388.835047	8489.029801	6761.723313	6865.567518							
7.61_618.0516n	636.0838868	pos	7.613283333	5201.577495	5231.128801	5160.888744	5165.074304	5220.867287	5101.851137	5221.005509	5222.555015	5105.225258							
7.60_621.7234n	622.7306795	pos	7.602983333	108.7543541	103.1429272	209.6081259	247.7654934	335.5268937	307.9903466	71.05524875	294.7091111	261.2537785							
7.60_603.0410n	621.0741329	pos	7.602983333	6603.924096	6491.988605	6487.927728	6526.084437	6480.296396	6366.777446	6830.381541	6633.372965	6716.822413							
7.62_607.0457n	608.0530243	pos	7.624283333	109.6718854	144.8403234	271.4473479	294.8910112	416.2818306	381.8669623	91.95098266	331.3672181	290.5919959							
8.03_278.3720n	279.3793086	pos	8.029533333	2046.570198	1309.167186	1239.41216	1336.291103	693.6882198	1039.710013	4047.294923	1406.02513	1330.573316							
8.03_143.1907n	182.1538934	pos	8.029533333	704.1016775	417.5361029	773.4374812	563.8133534	297.6995996	291.5579257	1496.295368	434.0030993	501.1946103							
8.04_105.0824n	128.1063384	pos	8.039683333	620.2558009	328.4807048	285.5656958	260.5183418	197.6090412	96.38284522	502.6177727	113.7339778	267.6157544							
8.03_91.0667n	114.0907357	pos	8.029533333	315.1624921	252.2192834	104.8050234	174.2280594	59.33618233	157.5779097	1028.311013	236.1259748	420.2153362							
8.04_192.1514n	210.1854337	pos	8.039683333	640.6998524	334.0386772	453.7167346	420.4811883	233.5037496	396.6842525	1266.520252	360.4214073	454.0401805							
8.08_957.1084n	958.1156305	pos	8.081633333	5232.15531	5343.590064	5490.445527	5696.375206	5980.394673	5701.230738	3659.702618	5106.013436	5262.263068							
8.08_912.5809n	913.5881987	pos	8.081633333	12346.06711	11826.73849	11849.44944	11806.69023	12109.51876	11906.85864	11211.61157	11814.3945	11543.13028							
8.13_825.0298n	848.0496583	pos	8.1335	24482.62746	23042.614	22895.7046	22508.84432	22243.35299	21982.14503	24221.87199	23318.55672	22790.73109							
8.10_926.5889n	891.5750086	pos	8.10215	9960.067062	9725.90769	9759.72851	9591.103254	9467.398017	9353.176234	9190.135685	9497.305576	9374.655512							
8.14_852.0363n	817.022469	pos	8.143516667	1121.623203	1530.903503	1586.164537	1727.331975	2043.322325	1796.786658	763.2144826	1588.176611	1557.093939							
8.21_832.5286n	855.5442253	pos	8.2071	2857.403867	2830.006059	2930.077183	2600.952588	2630.000769	2649.115406	1967.539297	2519.944844	2710.673357							
8.16_717.7844n	718.8274324	pos	8.164566667	82.38535499	205.4958452	247.6071773	309.6840957	299.6791603	283.631278	1862.675261	119.6314191	242.2076003							
8.15_668.7531n	669.7721214	pos	8.154083333	271.7053564	325.2546693	421.5438987	408.8816258	494.7422744	478.3707117	236.83715	347.9142168	341.029286							
8.10_869.0562n	870.0634678	pos	8.10215	19238.80787	18318.47482	18288.59956	17932.03164	18151.13848	17916.8593	17922.26168	18254.00328	18036.74126							
8.08_913.0821n	914.0893396	pos	8.081633333	12043.67038	11579.43285	11449.70685	11404.78826	12004.57286	11534.52265	9790.260549	11423.9568	11556.58094							
8.16_721.9550n	722.9623188	pos	8.164566667	67.81028015	128.7743376	160.5672267	112.0144369	202.3336456	141.3756543	40.28216718	135.9684692	147.6051842							
8.16_696.4395n	697.4475321	pos	8.164566667	143.0943979	331.044804	374.1300157	372.4941612	539.2938085	384.605755	211.3999114	238.0612094	276.4354245							
8.18_696.1083n	714.1328094	pos	8.175333333	9.620595404	71.19827297	69.36907956	74.48311273	94.5644311	111.1233306	9.732286644	51.65881366	95.3172486							
8.19_828.5180n	829.5252665	pos	8.18565	45.57985311	123.5123667	90.23951261	100.302461	165.641406	148.8679195	12.59524002	118.5916826	171.933288							
8.18_973.6237n	996.6432901	pos	8.175333333	124.1040321	89.09974095	167.0532734	139.9489721	181.340616	192.9701885	34.55436735	103.9451961	131.4647461							
8.16_763.9773n	782.0104115	pos	8.164566667	9603.997121	9241.417369	9184.032208	8792.023399	8603.279137	8600.732163	9925.67639	9378.857409	9108.375451							
8.18_464.2987n	951.6137878	pos	8.175333333	544.8650622	702.2669892	666.3083302	697.9940971	869.8041096	647.2497302	476.4591316	600.0383022	702.0010852							
8.06_956.6068n	957.614098	pos	8.061083333	5410.784404	5627.830166	5856.923778	5801.512935	6225.508522	5873.308435	4437.0416	5640.971707	5494.749941							
8.20_765.9861n	783.998379	pos	8.196716667	57.19584603	223.9181421	232.8543719	223.5615812	390.6909475	313.5473623	47.74955439	207.3392048	270.1588801							
8.21_810.0202n	833.0340638	pos	8.2071	3.906481198	71.88506158	135.3290236	151.1909353	202.735376	127.0766433	6.209062412	101.1920842	128.8454816							
8.20_854.0469n	877.0591564	pos	8.196716667	36.31552081	101.4893965	89.30520478	108.1174712	174.7652144	70.21769128	8.855619051	74.50121615	60.39875153							
8.21_719.9511n	737.9833125	pos	8.2071	5741.570004	5724.723866	5527.071175	5474.475875	5482.893642	5313.440289	5922.957338	5700.62857	5521.568077							
7.58_632.7255n	650.7593102	pos	7.581616667	4396.423286	4631.850907	4667.687584	4593.316679	4639.697028	4624.014313	4451.304579	4594.968221	4613.753703							
8.29_508.8257n	526.8595074	pos	8.2904	987.500395	985.9917215	1042.333156	943.9776262	1027.377308	1001.457565	995.9073923	1149.220079	1040.902849							
8.28_508.3251n	526.3579541	pos	8.280266667	2362.777728	2122.181746	2266.730109	2373.766002	2144.138084	2188.080948	2555.853144	2277.744658	2203.062541							
8.33_464.7993n	482.8335402	pos	8.332116667	556.6784932	549.2139376	608.1574813	556.51585	533.7494209	547.5493598	611.6532789	600.8967923	571.4426024							
8.32_334.2874n	352.3203517	pos	8.321833333	8227.9215	3334.837055	5832.317117	1960.404542	1741.134152	3229.693585	6450.527872	2771.550562	1777.009292							
7.38_908.5788n	909.5860294	pos	7.377533333	4177.731991	4175.396128	4239.28518	4343.303306	4935.62104	4556.38503	2959.24067	3994.896149	4166.366506							
8.37_222.0556n	445.1189562	pos	8.374633333	911.7425291	225.8670293	332.9622926	681.9477114	47.40412538	652.0054949	1043.190363	116.432723	1022.680514							
8.37_428.7851n	858.569489	pos	8.374633333	9135.788207	8928.834342	8227.594145	7923.562616	7682.383703	7520.604801	8920.391715	8086.672021	7518.655229							
7.38_864.5524n	865.5597109	pos	7.377533333	8453.310199	8395.49038	8352.084784	8436.696699	8900.714157	8576.301892	6979.044889	7884.17929	8092.944844							
8.41_496.8402n	994.68118	pos	8.40735	1120.142862	1107.942044	1115.586621	1153.600237	1301.74575	1211.120968	967.1252464	979.7352355	1015.511944							
7.36_974.6189n	975.6262264	pos	7.356116667	620.2055791	872.3632571	907.0035018	1015.694793	1359.867288	1237.825547	165.9320931	855.6533207	842.9644314							
8.44_474.8273n	950.6561738	pos	8.439266667	1762.480808	1960.461645	2031.91397	2016.456818	2054.784211	2121.738721	1670.867285	1793.305719	1747.907294							
7.34_493.8180n	988.6376134	pos	7.335366667	1050.343631	1061.215051	1118.014268	1130.055637	1302.683625	1181.84021	706.795187	975.2732746	1061.817467							
3.82_228.1474n	229.1546356	pos	3.82265	2072.35689	1980.677071	1992.117407	1832.3222	1820.262103	1568.012483	2698.576431	1855.840737	1991.033106							
8.47_587.3707n	605.4021346	pos	8.47165	7414.741264	7081.976998	7477.388997	7335.652685	7283.602721	7123.073381	8759.853948	7884.984807	7498.976646							
8.47_587.8729n	605.905508	pos	8.47165	1343.390706	1271.961347	1374.880429	1362.976877	1299.846001	1364.374206	1447.579553	1414.123332	1298.689151							
8.51_543.8458n	561.8796336	pos	8.514216667	1867.716303	1837.480703	1918.534838	1906.88338	1864.634509	1877.768991	2255.806027	2046.580555	1931.852242							
8.49_565.8585n	583.8926031	pos	8.492883333	1688.547007	1640.418476	1715.584433	1685.607589	1652.123676	1710.325019	1825.601166	1747.364843	1649.261454							
8.54_521.8333n	539.8668761	pos	8.535616667	1830.352307	1779.404532	1872.00763	1801.093893	1791.327787	1783.786033	2314.688601	1913.631532	1886.115875							
8.58_944.6056n	945.6128276	pos	8.577783333	12179.78728	11649.82478	11011.6212	10690.73962	10600.36331	10274.15104	11350.99172	10424.81375	10152.50747							
8.55_756.5191n	774.5529609	pos	8.545816667	3734.510339	3760.720628	3817.53099	3705.619184	3807.247296	3822.485966	3897.512925	3652.74963	3582.225304							
8.56_499.8198n	517.8541237	pos	8.556683333	1491.325154	1440.509565	1466.675311	1420.361749	1387.263683	1439.885901	1862.640314	1562.660774	1473.70337							
8.58_468.7924n	486.8262017	pos	8.577783333	685.411832	581.8776157	701.9401302	776.770917	739.3177794	780.8740225	538.7231209	631.8590962	695.5603587							
8.59_477.8072n	495.8410534	pos	8.587966667	916.3480402	898.4602968	879.3522281	898.1385523	825.5503951	877.0390014	1189.482306	947.4229845	931.2971265							
8.71_856.5533n	879.5735093	pos	8.71405	22937.79285	21403.32	20120.44676	19241.03104	18043.41526	18413.30349	23068.79037	19669.83829	19153.77033							
8.61_726.4567n	727.4696637	pos	8.609033333	1604.410473	1641.699797	1867.486986	1826.226734	2069.535846	2069.175576	2156.455123	1910.512345	2095.25729							
8.66_586.7116n	551.6977841	pos	8.661983333	797.2955275	890.4863847	1060.500763	1066.28197	1201.872798	1049.58435	1096.847889	1127.811788	1128.959917							
8.63_661.0808n	662.0880478	pos	8.63015	164.5763703	215.6541093	311.8866266	348.4351635	383.6431441	482.9029731	422.2638815	481.2461011	487.6978269							
8.63_523.3469n	541.3807073	pos	8.63015	1598.122566	1462.897049	1538.106573	1666.321111	1687.261788	1612.588758	1841.814275	1637.906604	1644.438524							
8.65_812.5185n	813.5345821	pos	8.651133333	13094.47599	12351.71468	11953.73502	11188.58746	10370.85358	10785.33562	14329.95924	12048.16864	11711.47013							
8.66_501.3338n	519.3679416	pos	8.661983333	1463.305735	1478.424845	1582.45508	1292.491579	1391.520982	1322.650438	1659.860419	1397.978917	1394.767942							
8.66_580.4160n	598.4498507	pos	8.661983333	418.3097254	464.2805585	488.6260385	485.3313326	501.576218	397.1182551	515.8584784	498.2178201	488.374535							
8.68_579.7079n	580.715168	pos	8.682983333	2741.040315	3194.361314	3221.368828	3362.739138	3573.449971	3381.396484	3205.853061	3580.026312	3571.57849							
8.66_598.7263n	599.718447	pos	8.661983333	104.5354637	133.9928033	170.3891683	138.6284586	257.100287	189.7382459	85.2623298	133.0988967	169.3592821							
8.67_586.3786n	587.3923535	pos	8.6722	2098.463693	1866.609564	2037.714463	1947.040381	1888.163322	1854.417398	2563.789203	2106.334984	2220.951046							
8.67_778.5036n	801.4942312	pos	8.6722	697.7114192	923.5950944	835.9966017	1020.34733	1015.612972	1111.300615	1130.903869	1093.700843	994.3296897							
8.67_711.7775n	712.7938619	pos	8.6722	1899.505487	2274.452557	2306.697782	2299.176046	2702.021787	2330.312089	2779.13934	2357.703543	2385.110462							
8.69_715.1098n	733.1448501	pos	8.693066667	10791.06238	10674.93507	10541.93453	10354.55293	9597.723197	9668.609943	23214.31641	11017.85261	10920.51664							
8.68_594.3836n	595.3908749	pos	8.682983333	3034.741192	3109.93621	3265.865807	3024.35574	3211.132205	3109.144877	3533.963188	3484.469389	3577.83019							
8.68_487.8349n	976.6733834	pos	8.682983333	2749.877945	2977.466013	2966.997773	2893.279505	3162.916652	3039.836726	2668.08126	2782.092673	2763.100317							
8.68_768.4932n	733.4793111	pos	8.682983333	18949.04232	18203.51939	17886.4597	17303.24827	16078.00705	16141.56279	33446.64686	18402.91877	18124.9126							
8.67_701.1039n	719.1381361	pos	8.6722	6024.566612	6184.275488	6423.227317	6036.38153	5950.60129	5831.227866	12861.84437	6391.224241	6390.838646							
8.75_962.5995n	980.6332988	pos	8.745516667	47023.97448	45597.66835	45075.06055	43792.756	41749.65515	42600.22737	51227.99836	43347.8831	42765.45107							
8.78_826.5617n	844.5955174	pos	8.776	6796.532682	7257.141477	7126.302614	6869.39968	7012.898811	6781.062333	7348.942472	6997.491242	6525.464945							
8.79_896.5604n	914.5942438	pos	8.7864	116856.3049	113214.6123	110041.9692	105239.9846	101857.5496	102547.5882	129191.5972	110837.4575	107549.3207							
8.77_919.0752n	937.1090372	pos	8.766	69081.31173	66169.19167	63005.35019	60189.13112	58359.98615	58919.71582	73910.76005	61999.22	61303.99639							
8.86_665.7651n	630.7512714	pos	8.858166667	42170.31242	40656.09095	38856.21985	36187.11809	31545.8134	32992.86432	55535.97898	42646.57523	41060.537							
8.82_680.1059n	645.0920592	pos	8.817133333	49778.08048	46313.79743	46064.64869	42776.62837	37724.53231	39205.84898	64684.01791	49954.34505	48541.82339							
8.80_642.4035n	660.4363367	pos	8.796383333	13544.46868	13074.68957	12801.85978	12200.82156	10618.30919	11633.15217	17952.18014	14358.46751	13956.13263							
8.81_612.3829n	630.4168163	pos	8.8069	48797.64469	46252.77984	44940.11527	41678.74447	36355.29911	37782.88824	63918.86008	49064.71814	47310.70327							
8.82_627.7281n	645.7610096	pos	8.817133333	14421.23624	13644.07194	13204.39929	12542.77895	10950.08727	11548.21941	19440.76007	15026.38532	14940.0448							
8.91_850.0296n	851.0369055	pos	8.91	5674.675292	6437.007297	7555.111458	7403.214498	7563.770688	8442.167301	9779.204765	9319.803259	9432.586091							
8.84_597.7076n	615.7414747	pos	8.837533333	47546.61133	44864.88671	44076.96408	41152.45777	36428.41815	37426.69058	62261.9289	48542.38166	46649.39761							
8.85_583.0325n	601.0661214	pos	8.848133333	38124.03208	37419.40962	36818.18324	34445.71522	30292.52639	31127.06521	51887.46222	40427.30369	38848.58979							
8.86_875.0493n	893.0831132	pos	8.858166667	136079.1456	133014.2055	127868.5171	123024.9313	121371.2651	121834.2626	149909.3491	130625.5859	128464.1102							
8.88_830.5214n	848.5547669	pos	8.878633333	187712.988	182611.7814	175152.1575	167674.9211	162964.0925	161811.8487	210956.5939	182270.313	178324.9485							
8.92_579.7080n	580.7152485	pos	8.920116667	4493.521637	4653.089055	4792.45917	4713.452833	4213.708436	4497.343365	5939.340013	5382.704096	5591.432915							
8.94_553.6819n	571.7155045	pos	8.94075	8603.825111	7776.993192	7584.763686	6891.670538	6012.02372	6052.532482	11822.15951	8823.560116	8516.534334							
8.94_539.0069n	557.0400923	pos	8.94075	2336.462953	2246.152035	2194.557381	1781.566561	1586.223069	1709.101735	3252.800225	2490.000306	2323.527433							
8.95_578.3638n	596.3975393	pos	8.9513	2831.279811	2851.61693	3000.182671	2929.136226	2693.782274	3006.098696	3398.430102	3233.706464	3053.63351							
8.96_809.0101n	827.0436932	pos	8.961366667	141840.7609	140616.3517	135421.2803	130017.5463	126761.1583	124252.9693	161255.8149	142014.6696	138785.414							
8.96_764.9905n	783.0173504	pos	8.961366667	72698.21656	71311.95268	67822.40607	64426.98538	62726.76288	61738.05177	85035.23532	71728.43459	69613.35795							
8.96_783.9880n	807.0089418	pos	8.961366667	2779.532	3140.082835	4171.370921	3687.019253	3991.636248	4337.463583	5472.873105	4885.020021	5298.373924							
8.97_720.9576n	738.9911114	pos	8.971966667	31249.53844	30545.06573	28906.39455	27218.34481	26814.46401	26487.72888	36101.58805	30481.4762	29934.95041							
8.98_534.3390n	552.3724575	pos	8.981983333	1758.834757	1994.290665	1889.966959	1859.432567	1827.602277	1754.494944	2343.10332	2339.780187	2221.519825							
8.99_491.3799n	530.3602772	pos	8.99235	1242.087119	1155.981294	1305.940165	1083.405589	1431.611955	1157.241089	1269.183738	1727.283888	1596.617887							
9.04_280.3809n	281.3882026	pos	9.043383333	13456.99702	8635.376376	8711.973006	7426.003319	4745.94985	6450.21377	20392.51809	7649.984798	6906.77386							
9.03_427.8852n	450.8744176	pos	9.033283333	1235.129346	495.1632345	690.7788596	484.0672564	279.9107567	380.720784	1499.907749	268.5664334	295.9671409							
9.04_247.2147n	265.2523865	pos	9.043383333	11979.73373	7854.407797	8256.223633	6691.035235	4828.373582	6014.000001	17758.63207	7742.048753	7131.353684							
9.06_936.6033n	959.5925433	pos	9.0639	848.4651641	1018.693517	1195.989463	1390.673134	1311.09223	1550.318715	1140.770542	1305.994125	1358.056334							
9.08_833.0406n	798.0267956	pos	9.084416667	226.2329642	275.7886713	272.3482989	343.2913985	507.3240503	426.7932377	21.82676442	311.1184346	403.1559747							
9.11_742.9776n	761.0043641	pos	9.105116667	27061.29614	27452.98162	27508.37775	26269.79235	26163.96827	25303.28153	30922.63272	29268.67653	30382.71272							
9.11_721.5531n	760.5027558	pos	9.105116667	35540.62111	36953.33814	36400.94712	34151.98024	32961.2237	32972.94137	44342.51447	38944.01923	39727.23131							
9.03_282.2559n	247.2420695	pos	9.033283333	3983.49655	2907.042042	3105.463721	2138.474853	1521.451437	2097.691742	6783.917905	2399.450553	2590.968922							
9.11_600.3928n	601.4001109	pos	9.105116667	2167.557422	2420.367902	2461.549834	2525.090359	2393.037895	2416.674573	2470.098678	2940.241889	2982.356309							
9.11_707.4595n	730.4813916	pos	9.105116667	8474.308968	9513.956751	9862.704545	9566.093718	10702.16715	9815.505875	8674.672371	10523.60827	10615.04601							
9.12_693.4567n	716.4768846	pos	9.1158	44412.95484	44801.8581	43702.2409	41685.94021	41021.78773	40753.32613	57505.05882	49218.03486	46930.92918							
9.12_606.7292n	571.7153372	pos	9.1158	1765.451446	1813.722951	1884.302169	1885.829375	1905.750122	1865.719709	2279.345935	2458.180308	2421.605251							
9.12_592.3877n	557.373839	pos	9.1158	1131.536129	1575.391243	1232.364644	1457.942414	1676.705855	1656.493096	1450.049107	1800.301918	1911.972936							
9.12_577.7128n	542.6989283	pos	9.1158	571.2098552	731.030097	749.618729	772.3169568	825.1890148	721.8961062	755.2043066	896.5656014	1118.304867							
9.13_676.9379n	694.9654593	pos	9.125916667	10428.63989	11249.02255	11119.95648	10890.61471	11086.41606	10664.91028	11779.00268	12388.49527	12248.25895							
9.13_639.4072n	640.4237641	pos	9.125916667	205.4807134	400.2320517	567.2454422	685.0907358	936.9372142	829.5780731	206.6874671	746.4142064	842.2523563							
9.11_757.4812n	775.5110576	pos	9.105116667	2193.051873	3034.192666	3198.541224	3409.969685	4071.839857	3557.199218	1911.671477	3768.05609	3606.86065							
9.16_595.3820n	596.3983206	pos	9.157316667	1340.003074	1636.881851	1741.74345	1933.435363	2009.336398	2043.502847	1259.773557	2057.839927	1901.070294							
9.12_720.9643n	738.9915048	pos	9.1158	22796.19069	22898.94757	22758.98317	21803.85994	21415.69018	21126.48459	25522.22123	24489.70553	24860.93109							
